,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_VICTIMA,TIPO_ACCIDENTE,GENERO,LESIONADO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA,HOMICIDIOS
246,DAÑOS,2022-02-08,2022,10:50,MAÑANA,MARTES,VIA PALMIRA TIENDA NUEVA,KM 5+ 800MTS,RURAL,TECNICO,3.54802,-76.25333,ADELANTAR EN ZONA PROHIBIDA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,0
247,DAÑOS,2022-02-09,2022,12:10,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 29 CALLE 26,URBANA,TECNICO,3.52374,-76.30033,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA,0
248,DAÑOS,2022-02-09,2022,12:10,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 29 CALLE 26,URBANA,TECNICO,3.52374,-76.30033,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA,0
249,HERIDOS,2022-02-09,2022,13:40,TARDE,MIERCOLES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.54259,-76.30734,GIRAR BRUSCAMENTE,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA,0
250,HERIDOS,2022-02-09,2022,13:40,TARDE,MIERCOLES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.54259,-76.30734,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,JAC,PALMIRA,PARTICULAR,NO APLICA,0
251,DAÑOS,2022-02-09,2022,16:00,TARDE,MIERCOLES,POTRERILLO,AVENIDAD 4 CALLE 6,RURAL,TECNICO,3.55426,-76.20133,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,TUNJA,PARTICULAR,NO APLICA,0
252,DAÑOS,2022-02-09,2022,16:00,TARDE,MIERCOLES,POTRERILLO,AVENIDAD 4 CALLE 6,RURAL,TECNICO,3.55426,-76.20133,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA,0
253,DAÑOS,2022-02-09,2022,17:00,TARDE,MIERCOLES,TREBOL,CALLE 26 CARRERA 23A,URBANA,TECNICO,3.52274,-76.2954,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,SUZUKI,CALI,PARTICULAR,NO APLICA,0
254,DAÑOS,2022-02-09,2022,17:00,TARDE,MIERCOLES,TREBOL,CALLE 26 CARRERA 23A,URBANA,TECNICO,3.52274,-76.2954,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MICROBUS,NISSAN,GUACARI,PUBLICO,EXPRESO PRADERA,0
255,HERIDOS,2022-02-09,2022,20:30,NOCHE,MIERCOLES,BARRIO NUEVO,CARRERA 28 CALLE 24,URBANA,TECNICO,3.5219,-76.29966,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,RAUL,MOTO,HONDA,EL CERRITO,PARTICULAR,NO APLICA,0
256,HERIDOS,2022-02-09,2022,20:30,NOCHE,MIERCOLES,BARRIO NUEVO,CARRERA 28 CALLE 24,URBANA,TECNICO,3.5219,-76.29966,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMPERO,RENAULT,PALMIRA,PARTICULAR,NO APLICA,0
257,HERIDOS,2022-02-09,2022,20:30,NOCHE,MIERCOLES,BARRIO NUEVO,CARRERA 28 CALLE 24,URBANA,TECNICO,3.5219,-76.29966,DESOBEDESER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,RAUL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
258,HERIDOS,2022-02-09,2022,22:30,NOCHE,MIERCOLES,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.5332,-76.30065,SEMAFORO EN ROJO,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,AUDI,CALI,PARTICULAR,NO APLICA,0
259,HERIDOS,2022-02-09,2022,22:30,NOCHE,MIERCOLES,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.5332,-76.30065,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,0
260,HERIDOS,2022-02-09,2022,22:30,NOCHE,MIERCOLES,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.5332,-76.30065,SEMAFORO EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
261,HERIDOS,2022-02-10,2022,13:20,TARDE,JUEVES,FRAY LUIS AMIGO,CALLE 42 CARRERA 49,URBANA,TECNICO,3.53689,-76.31966,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,SUZUKI,GUACARI,PARTICULAR,NO APLICA,0
262,HERIDOS,2022-02-10,2022,13:20,TARDE,JUEVES,FRAY LUIS AMIGO,CALLE 42 CARRERA 49,URBANA,TECNICO,3.53689,-76.31966,NO RESPETAR PRELACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,GUACARI,PARTICULAR,NO APLICA,0
263,DAÑOS,2022-02-10,2022,08:15,MAÑANA,JUEVES,VIA PALMIRA ROZO,KM 1+ 300 MTS,RURAL,TECNICO,3.56564,-76.3119,PERDIDA DEL CONTROL DEL VEHICULO,NO APLICA,CHOQUE ARBOL,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA,0
264,HERIDOS,2022-02-10,2022,15:30,TARDE,JUEVES,SANTA RITA,CARRERA 28 CALLE 34,URBANA,TECNICO,3.53118,-76.2983,PONER EN MARCHA VEHICULO SIN PRECAUCION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,FRACTURAS,MOTO,BAJAJ,GUACARI,PARTICULAR,NO APLICA,0
265,HERIDOS,2022-02-10,2022,15:30,TARDE,JUEVES,SANTA RITA,CARRERA 28 CALLE 34,URBANA,TECNICO,3.53118,-76.2983,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALARCA,PARTICULAR,NO APLICA,0
266,HERIDOS,2022-02-10,2022,17:30,TARDE,JUEVES,PORTAL,CALLE 47A CARRERA 46A-06,URBANA,TECNICO,3.54266,-76.31808,CONDUCIR UN VEHICULO SIN OBSERVAR LAS MEDIDAS,NO APLICA,ATROPELLO,MASCULINO,NO APLICA,NO APLICA,MOTO,BAJAJ,PRADERA,PARTICULAR,NO APLICA,0
267,HERIDOS,2022-02-10,2022,17:30,TARDE,JUEVES,PORTAL,CALLE 47A CARRERA 46A-06,URBANA,TECNICO,3.54266,-76.31808,CONDUCIR UN VEHICULO SIN OBSERVAR LAS MEDIDAS,PEATON,ATROPELLO,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
268,HERIDOS,2022-02-11,2022,05:30,MADRUGADA,VIERNES,CENTRO,CALLE 31 CARRERA 26,URBANA,TECNICO,3.52775,-76.29707,SEMAFORO EN ROJO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
269,HERIDOS,2022-02-11,2022,05:30,MADRUGADA,VIERNES,CENTRO,CALLE 31 CARRERA 26,URBANA,TECNICO,3.52775,-76.29707,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,MOTO,KAWASAKI,PRADERA,PARTICULAR,NO APLICA,0
270,DAÑOS,2022-02-11,2022,11:55,MAÑANA,VIERNES,CENTRO,CALLE 30 CARRERA 33,URBANA,TECNICO,3.52755,-76.30334,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
271,DAÑOS,2022-02-11,2022,11:55,MAÑANA,VIERNES,CENTRO,CALLE 30 CARRERA 33,URBANA,TECNICO,3.52755,-76.30334,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA,0
272,DAÑOS,2022-02-11,2022,14:30,TARDE,VIERNES,COLOMBINA,CALLE 30 CARRERA 21,URBANA,TECNICO,3.52622,-76.29305,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,COOTRANSPAL,0
273,DAÑOS,2022-02-11,2022,14:30,TARDE,VIERNES,COLOMBINA,CALLE 30 CARRERA 21,URBANA,TECNICO,3.52622,-76.29305,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA,0
274,DAÑOS,2022-02-11,2022,15:00,TARDE,VIERNES,COLOMBIA,CALLE 33 CARRERA 34,URBANA,TECNICO,3.53123,-76.30417,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,0
275,DAÑOS,2022-02-11,2022,14:30,TARDE,VIERNES,BENEDICTA,CARRERA 34B CALLE 48A,URBANA,TECNICO,3.54357,-76.30358,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,ENVIGADO,PARTICULAR,NO APLICA,0
276,DAÑOS,2022-02-11,2022,14:30,TARDE,VIERNES,BENEDICTA,CARRERA 34B CALLE 48A,URBANA,TECNICO,3.54357,-76.30358,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
277,DAÑOS,2022-02-11,2022,22:30,NOCHE,VIERNES,LAS FLORES,CALLE 30 CARRERA 3,URBANA,TECNICO,3.52226,-76.27945,ADELANTAR ZONA PROHIBIDAD,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,ENVIGADO,PARTICULAR,NO APLICA,0
278,DAÑOS,2022-02-11,2022,22:30,NOCHE,VIERNES,LAS FLORES,CALLE 30 CARRERA 3,URBANA,TECNICO,3.52226,-76.27945,ADELANTAR ZONA PROHIBIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,TVS,PARADERA,PARTICULAR,NO APLICA,0
279,HERIDOS,2022-02-12,2022,15:00,TARDE,SABADO,LA EMILIA,CALLE 34A CARRERA 36,URBANA,TECNICO,3.53234,-76.30626,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,CAMPERO,NISSAN,CALI,PARTICULAR,NO APLICA,0
280,HERIDOS,2022-02-12,2022,15:00,TARDE,SABADO,LA EMILIA,CALLE 34A CARRERA 36,URBANA,TECNICO,3.53234,-76.30626,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,CAMIONETA,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
281,DAÑOS,2022-02-12,2022,13:00,TARDE,SABADO,FATIMA,CALLE 30 CARRERA 11,URBANA,TECNICO,3.5246,-76.28512,NO RESPETAR LA PRELACION INTERSECCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA,0
282,DAÑOS,2022-02-12,2022,13:00,TARDE,SABADO,FATIMA,CALLE 30 CARRERA 11,URBANA,TECNICO,3.5246,-76.28512,NO RESPETAR LA PRELACION INTERSECCION,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
283,DAÑOS,2022-02-12,2022,13:50,TARDE,SABADO,SAMANES,CALLE 47 CARRERA 35,URBANA,TECNICO,3.53886,-76.30666,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMION,HINO,FUNZA,PARTICULAR,NO APLICA,0
284,DAÑOS,2022-02-12,2022,13:50,TARDE,SABADO,SAMANES,CALLE 47 CARRERA 35,URBANA,TECNICO,3.53886,-76.30666,ADELANTAR CERRANDO,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA,0
285,DAÑOS,2022-02-12,2022,13:40,TARDE,SABADO,ITALIA,CALLE 6 CARRERA 129-90,URBANA,TECNICO,3.50543,-76.29692,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
286,DAÑOS,2022-02-12,2022,13:40,TARDE,SABADO,ITALIA,CALLE 6 CARRERA 129-90,URBANA,TECNICO,3.50543,-76.29692,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,FUNZA,PARTICULAR,NO APLICA,0
287,DAÑOS,2022-02-12,2022,13:40,TARDE,SABADO,ITALIA,CALLE 6 CARRERA 129-90,URBANA,TECNICO,3.50543,-76.29692,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
288,HERIDOS,2022-02-12,2022,14:05,TARDE,SABADO,RIVERA ESCOBAR,CARRERA 35 CALLE 32 A,URBANA,TECNICO,3.53036,-76.3054,PONER EN MARCHA VEHICULO SIN PRECAUCION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMIRA,MOTO,KYMCO,GUACARI,PARTICULAR,NO APLICA,0
289,HERIDOS,2022-02-12,2022,14:05,TARDE,SABADO,RIVERA ESCOBAR,CARRERA 35 CALLE 32 A,URBANA,TECNICO,3.53036,-76.3054,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,0
290,DAÑOS,2022-02-14,2022,08:30,MAÑANA,LUNES,VERSALLES,CALLE 42 CARRERA 30A,URBANA,TECNICO,3.53823,-76.29945,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MOTO,AKT,GUACARI,PARTICULAR,NO APLICA,0
291,DAÑOS,2022-02-14,2022,08:30,MAÑANA,LUNES,VERSALLES,CALLE 42 CARRERA 30A,URBANA,TECNICO,3.53823,-76.29945,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MICROBUS,VOLKSWAGEN,FUSAGASUGA,PUBLICO,METROPOLITANA ESPECIALES,0
292,DAÑOS,2022-02-14,2022,12:50,TARDE,LUNES,AEROPUERTO,PRIMER PISO,RURAL,TECNICO,3.53489,-76.38763,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,0
293,DAÑOS,2022-02-14,2022,12:50,TARDE,LUNES,AEROPUERTO,PRIMER PISO,RURAL,TECNICO,3.53489,-76.38763,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA,0
294,DAÑOS,2022-02-14,2022,17:00,TARDE,LUNES,LOS MANGOS,CALLE 70 CARRERA 31,URBANA,TECNICO,3.55837,-76.29567,NO SABER MANIOBRAR EN UNA SITUACION DE PELIGRO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUS,HINO,CAJICA,PUBLICO,NO APLICA,0
295,DAÑOS,2022-02-14,2022,17:00,TARDE,LUNES,LOS MANGOS,CALLE 70 CARRERA 31,URBANA,TECNICO,3.55837,-76.29567,NO SABER MANIOBRAR EN UNA SITUACION DE PELIGRO,NO APLICA,CHOQUE,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,CALI,PARTICULAR,NO APLICA,0
296,HERIDOS,2022-02-12,2022,22:20,NOCHE,SABADO,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.5332,-76.30065,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,PALMA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,0
297,HERIDOS,2022-02-12,2022,22:20,NOCHE,SABADO,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.5332,-76.30065,NO RESPETAR PRELACION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,MAZDA,GUACARI,PARTICULAR,NO APLICA,0
298,HERIDOS,2022-02-12,2022,22:20,NOCHE,SABADO,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.5332,-76.30065,NO RESPETAR PRELACION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
299,HERIDOS,2022-02-13,2022,01:50,MADRUGADA,DOMINGO,CENTRO,CARRERA 33A CALLE 27 -28,URBANA,TECNICO,3.52568,-76.30449,PERDIDA DEL CONTROL DEL VEHICULO,MOTOCICLISTA,CHOQUE ARBOL,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,0
300,HERIDOS,2022-02-15,2022,13:00,TARDE,MARTES,COLOMBIA,CARRERA 31 CALLE 35,URBANA,TECNICO,3.53236,-76.30079,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,0
301,HERIDOS,2022-02-15,2022,13:00,TARDE,MARTES,COLOMBIA,CARRERA 31 CALLE 35,URBANA,TECNICO,3.53236,-76.30079,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,JAMUNDI,PARTICULAR,NO APLICA,0
302,DAÑOS,2022-02-15,2022,14:40,TARDE,MARTES,PRIMERO DE MAYO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.53716,-76.29049,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,0
303,DAÑOS,2022-02-15,2022,14:40,TARDE,MARTES,PRIMERO DE MAYO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.53716,-76.29049,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMPERO,NISSAN,CALI,PARTICULAR,NO APLICA,0
304,HERIDOS,2022-02-15,2022,18:15,NOCHE,MARTES,URIBE,CALLE 33 CARRERA 20,URBANA,TECNICO,3.52934,-76.29175,PONER EN MARCHA VEHICULO SIN PRECAUCION,MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,RAUL,MOTO,JIALING,PRADERA,PARTICULAR,NO APLICA,0
305,HERIDOS,2022-02-15,2022,18:15,NOCHE,MARTES,URIBE,CALLE 33 CARRERA 20,URBANA,TECNICO,3.52934,-76.29175,PONER EN MARCHA VEHICULO SIN PRECAUCION,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,0
306,HERIDOS,2022-02-16,2022,10:15,MAÑANA,MIERCOLES,VERSALLES,CALLE 42 CARRERA 30,URBANA,TECNICO,3.53806,-76.2988,PERDIDA DEL CONTROL DEL VEHICULO,MOTOCICLISTA,VOLCAMIENTO,MASCULINO,LESIONADO,SANTA BARBARA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,0
307,DAÑOS,2022-02-16,2022,19:00,NOCHE,MIERCOLES,RIVERA ESCOBAR,CARRERA 36 CALLE 30-54,URBANA,TECNICO,3.52782,-76.30683,ESTACIONAR SIN SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
308,DAÑOS,2022-02-16,2022,19:00,NOCHE,MIERCOLES,RIVERA ESCOBAR,CARRERA 36 CALLE 30-54,URBANA,TECNICO,3.52782,-76.30683,ESTACIONAR SIN SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,BOGOTA,PARTICULAR,NO APLICA,0
309,HERIDOS,2022-02-17,2022,07:00,MAÑANA,JUEVES,SAN PEDRO,CALLE 35 CARRERA 19,URBANA,TECNICO,3.53099,-76.29043,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,0
310,HERIDOS,2022-02-17,2022,07:00,MAÑANA,JUEVES,SAN PEDRO,CALLE 35 CARRERA 19,URBANA,TECNICO,3.53099,-76.29043,SEMAFORO EN ROJO,CICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,0
311,HERIDOS,2022-02-17,2022,07:00,MAÑANA,JUEVES,SAN PEDRO,CALLE 35 CARRERA 19,URBANA,TECNICO,3.53099,-76.29043,SEMAFORO EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,IPS POSITIVA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
312,DAÑOS,2022-02-17,2022,09:00,MAÑANA,JUEVES,SANTA ISABEL,CARRERA 28 CALLE 43-43A,URBANA,TECNICO,3.53886,-76.2972,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUSETA,AGRALE,GUACARI,PUBLICO,COODETRANS PALMIRA,0
313,DAÑOS,2022-02-17,2022,09:00,MAÑANA,JUEVES,SANTA ISABEL,CARRERA 28 CALLE 43-43A,URBANA,TECNICO,3.53886,-76.2972,ADELANTAR CERRANDO,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUS,VOLKSWAGEN,CAJICA,PUBLICO,COODETRANS PALMIRA,0
314,DAÑOS,2022-02-17,2022,09:50,MAÑANA,JUEVES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.5426,-76.30737,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,FUNZA,PARTICULAR,NO APLICA,0
315,DAÑOS,2022-02-17,2022,09:50,MAÑANA,JUEVES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.5426,-76.30737,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
316,DAÑOS,2022-02-17,2022,11:30,MAÑANA,JUEVES,CENTRO POBLADO LA TORRE,CALLE 10 N 18A-117,URBANA,TECNICO,3.61822,-76.42142,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,0
317,DAÑOS,2022-02-17,2022,11:30,MAÑANA,JUEVES,CENTRO POBLADO LA TORRE,CALLE 10 N 18A-117,URBANA,TECNICO,3.61822,-76.42142,NO MANTENER DISTANCIA SEGURIDAD,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,MICROBUS,CHEVROLET,PALMIRA,PUBLICO,TRANS GAVIOTA,0
318,DAÑOS,2022-02-17,2022,16:20,TARDE,JUEVES,ALTAMIRA,CARRERA 27 CALLE 46 -26,URBANA,TECNICO,3.54149,-76.29566,TRANSITAR CON PUERTA ABIERTA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,PRADERA,PARTICULAR,NO APLICA,0
319,DAÑOS,2022-02-17,2022,16:20,TARDE,JUEVES,ALTAMIRA,CARRERA 27 CALLE 46 -26,URBANA,TECNICO,3.54149,-76.29566,TRANSITAR CON PUERTA ABIERTA,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,BUS,HINO,TULUA,PUBLICO,NO APLICA,0
320,DAÑOS,2022-02-19,2022,04:00,MADRUGADA,SABADO,SAMANES,CARRERA 28 CALLE 49-87,URBANA,TECNICO,3.54423,-76.29634,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE POSTE,MASCULINO,NO APLICA,NO APLICA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA,0
321,HERIDOS,2022-02-19,2022,07:00,MAÑANA,SABADO,GAITAN,CARRERA 32A CALLE 41,URBANA,TECNICO,3.53768,-76.30144,DESOBEDESER SEÑAL,NO APLICA,CHOQUE,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,0
322,HERIDOS,2022-02-19,2022,07:00,MAÑANA,SABADO,GAITAN,CARRERA 32A CALLE 41,URBANA,TECNICO,3.53768,-76.30144,DESOBEDESER SEÑAL,MOTOCICLISTA,CHOQUE,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,HONDA,PRADERA,PARTICULAR,NO APLICA,0
323,HERIDOS,2022-02-19,2022,07:00,MAÑANA,SABADO,GAITAN,CARRERA 32A CALLE 41,URBANA,TECNICO,3.53768,-76.30144,DESOBEDESER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,FEMENINA,LESIONADO,IPS POSITIVA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,0
